image_id,image_path,label,label_length,source,split
ZR48YHN,data/raw/plate_crops/white/ZR48YHN.png,ZR48YHN,7,uk_plate_original_crops,train
ZR49TJC,data/raw/plate_crops/white/ZR49TJC.png,ZR49TJC,7,uk_plate_original_crops,train
ZR68OXH,data/raw/plate_crops/white/ZR68OXH.png,ZR68OXH,7,uk_plate_original_crops,train
ZR69FBA,data/raw/plate_crops/white/ZR69FBA.png,ZR69FBA,7,uk_plate_original_crops,val
ZR77NJS,data/raw/plate_crops/white/ZR77NJS.png,ZR77NJS,7,uk_plate_original_crops,train
ZR92OBI,data/raw/plate_crops/white/ZR92OBI.png,ZR92OBI,7,uk_plate_original_crops,train
ZS02FPB,data/raw/plate_crops/white/ZS02FPB.png,ZS02FPB,7,uk_plate_original_crops,train
ZS08ODY,data/raw/plate_crops/white/ZS08ODY.png,ZS08ODY,7,uk_plate_original_crops,train
ZS13MSM,data/raw/plate_crops/white/ZS13MSM.png,ZS13MSM,7,uk_plate_original_crops,train
ZS14KWG,data/raw/plate_crops/white/ZS14KWG.png,ZS14KWG,7,uk_plate_original_crops,train
ZS16ILA,data/raw/plate_crops/white/ZS16ILA.png,ZS16ILA,7,uk_plate_original_crops,train
ZS16KEH,data/raw/plate_crops/white/ZS16KEH.png,ZS16KEH,7,uk_plate_original_crops,train
ZS20ZES,data/raw/plate_crops/white/ZS20ZES.png,ZS20ZES,7,uk_plate_original_crops,train
ZS40TCJ,data/raw/plate_crops/white/ZS40TCJ.png,ZS40TCJ,7,uk_plate_original_crops,train
ZS43VIP,data/raw/plate_crops/white/ZS43VIP.png,ZS43VIP,7,uk_plate_original_crops,train
ZS70JJH,data/raw/plate_crops/white/ZS70JJH.png,ZS70JJH,7,uk_plate_original_crops,train
ZS80YFY,data/raw/plate_crops/white/ZS80YFY.png,ZS80YFY,7,uk_plate_original_crops,train
ZS94DQH,data/raw/plate_crops/white/ZS94DQH.png,ZS94DQH,7,uk_plate_original_crops,val
ZS95FBV,data/raw/plate_crops/white/ZS95FBV.png,ZS95FBV,7,uk_plate_original_crops,train
ZS98LQR,data/raw/plate_crops/white/ZS98LQR.png,ZS98LQR,7,uk_plate_original_crops,train
ZS99JAT,data/raw/plate_crops/white/ZS99JAT.png,ZS99JAT,7,uk_plate_original_crops,train
ZT07IUX,data/raw/plate_crops/white/ZT07IUX.png,ZT07IUX,7,uk_plate_original_crops,val
ZT08MDM,data/raw/plate_crops/white/ZT08MDM.png,ZT08MDM,7,uk_plate_original_crops,train
ZT31BNI,data/raw/plate_crops/white/ZT31BNI.png,ZT31BNI,7,uk_plate_original_crops,train
ZT32UGU,data/raw/plate_crops/white/ZT32UGU.png,ZT32UGU,7,uk_plate_original_crops,train
ZT34NSV,data/raw/plate_crops/white/ZT34NSV.png,ZT34NSV,7,uk_plate_original_crops,train
ZT40HLS,data/raw/plate_crops/white/ZT40HLS.png,ZT40HLS,7,uk_plate_original_crops,train
ZT40UTF,data/raw/plate_crops/white/ZT40UTF.png,ZT40UTF,7,uk_plate_original_crops,train
ZT45VAK,data/raw/plate_crops/white/ZT45VAK.png,ZT45VAK,7,uk_plate_original_crops,train
ZT45WPN,data/raw/plate_crops/white/ZT45WPN.png,ZT45WPN,7,uk_plate_original_crops,train
ZT53VND,data/raw/plate_crops/white/ZT53VND.png,ZT53VND,7,uk_plate_original_crops,train
ZT65PTO,data/raw/plate_crops/white/ZT65PTO.png,ZT65PTO,7,uk_plate_original_crops,train
ZT65WNH,data/raw/plate_crops/white/ZT65WNH.png,ZT65WNH,7,uk_plate_original_crops,train
ZT98JVT,data/raw/plate_crops/white/ZT98JVT.png,ZT98JVT,7,uk_plate_original_crops,train
ZU22PPT,data/raw/plate_crops/white/ZU22PPT.png,ZU22PPT,7,uk_plate_original_crops,train
ZU26CMX,data/raw/plate_crops/white/ZU26CMX.png,ZU26CMX,7,uk_plate_original_crops,train
ZU27QUX,data/raw/plate_crops/white/ZU27QUX.png,ZU27QUX,7,uk_plate_original_crops,train
ZU27WAH,data/raw/plate_crops/white/ZU27WAH.png,ZU27WAH,7,uk_plate_original_crops,train
ZU29DJS,data/raw/plate_crops/white/ZU29DJS.png,ZU29DJS,7,uk_plate_original_crops,val
ZU41LTM,data/raw/plate_crops/white/ZU41LTM.png,ZU41LTM,7,uk_plate_original_crops,train
ZU52ZJF,data/raw/plate_crops/white/ZU52ZJF.png,ZU52ZJF,7,uk_plate_original_crops,train
ZU59IMR,data/raw/plate_crops/white/ZU59IMR.png,ZU59IMR,7,uk_plate_original_crops,train
ZU61VYT,data/raw/plate_crops/white/ZU61VYT.png,ZU61VYT,7,uk_plate_original_crops,train
ZU75TSL,data/raw/plate_crops/white/ZU75TSL.png,ZU75TSL,7,uk_plate_original_crops,train
ZU84FAU,data/raw/plate_crops/white/ZU84FAU.png,ZU84FAU,7,uk_plate_original_crops,train
ZU95CZV,data/raw/plate_crops/white/ZU95CZV.png,ZU95CZV,7,uk_plate_original_crops,train
ZU98DBT,data/raw/plate_crops/white/ZU98DBT.png,ZU98DBT,7,uk_plate_original_crops,train
ZV04CLS,data/raw/plate_crops/white/ZV04CLS.png,ZV04CLS,7,uk_plate_original_crops,train
ZV06EBV,data/raw/plate_crops/white/ZV06EBV.png,ZV06EBV,7,uk_plate_original_crops,train
ZV16XYN,data/raw/plate_crops/white/ZV16XYN.png,ZV16XYN,7,uk_plate_original_crops,val
ZV18SFP,data/raw/plate_crops/white/ZV18SFP.png,ZV18SFP,7,uk_plate_original_crops,train
ZV18ZJX,data/raw/plate_crops/white/ZV18ZJX.png,ZV18ZJX,7,uk_plate_original_crops,train
ZV19KFX,data/raw/plate_crops/white/ZV19KFX.png,ZV19KFX,7,uk_plate_original_crops,test
ZV22WXH,data/raw/plate_crops/white/ZV22WXH.png,ZV22WXH,7,uk_plate_original_crops,train
ZV27CGC,data/raw/plate_crops/white/ZV27CGC.png,ZV27CGC,7,uk_plate_original_crops,train
ZV30IMV,data/raw/plate_crops/white/ZV30IMV.png,ZV30IMV,7,uk_plate_original_crops,val
ZV35YGL,data/raw/plate_crops/white/ZV35YGL.png,ZV35YGL,7,uk_plate_original_crops,test
ZV36ATI,data/raw/plate_crops/white/ZV36ATI.png,ZV36ATI,7,uk_plate_original_crops,train
ZV36NVM,data/raw/plate_crops/white/ZV36NVM.png,ZV36NVM,7,uk_plate_original_crops,train
ZV43XKN,data/raw/plate_crops/white/ZV43XKN.png,ZV43XKN,7,uk_plate_original_crops,train
ZV57AYF,data/raw/plate_crops/white/ZV57AYF.png,ZV57AYF,7,uk_plate_original_crops,test
ZV76YSF,data/raw/plate_crops/white/ZV76YSF.png,ZV76YSF,7,uk_plate_original_crops,train
ZV80NXD,data/raw/plate_crops/white/ZV80NXD.png,ZV80NXD,7,uk_plate_original_crops,train
ZV80WIK,data/raw/plate_crops/white/ZV80WIK.png,ZV80WIK,7,uk_plate_original_crops,train
ZV85UPO,data/raw/plate_crops/white/ZV85UPO.png,ZV85UPO,7,uk_plate_original_crops,train
ZV93SYU,data/raw/plate_crops/white/ZV93SYU.png,ZV93SYU,7,uk_plate_original_crops,train
ZV98AOR,data/raw/plate_crops/white/ZV98AOR.png,ZV98AOR,7,uk_plate_original_crops,test
ZV99BKM,data/raw/plate_crops/white/ZV99BKM.png,ZV99BKM,7,uk_plate_original_crops,train
ZV99CIX,data/raw/plate_crops/white/ZV99CIX.png,ZV99CIX,7,uk_plate_original_crops,train
ZW03ESD,data/raw/plate_crops/white/ZW03ESD.png,ZW03ESD,7,uk_plate_original_crops,train
ZW05OLX,data/raw/plate_crops/white/ZW05OLX.png,ZW05OLX,7,uk_plate_original_crops,train
ZW08IOW,data/raw/plate_crops/white/ZW08IOW.png,ZW08IOW,7,uk_plate_original_crops,train
ZW10DAN,data/raw/plate_crops/white/ZW10DAN.png,ZW10DAN,7,uk_plate_original_crops,train
ZW15LAO,data/raw/plate_crops/white/ZW15LAO.png,ZW15LAO,7,uk_plate_original_crops,train
ZW18YAR,data/raw/plate_crops/white/ZW18YAR.png,ZW18YAR,7,uk_plate_original_crops,train
ZW21QYT,data/raw/plate_crops/white/ZW21QYT.png,ZW21QYT,7,uk_plate_original_crops,train
ZW39UFA,data/raw/plate_crops/white/ZW39UFA.png,ZW39UFA,7,uk_plate_original_crops,train
ZW41DSU,data/raw/plate_crops/white/ZW41DSU.png,ZW41DSU,7,uk_plate_original_crops,train
ZW50NHV,data/raw/plate_crops/white/ZW50NHV.png,ZW50NHV,7,uk_plate_original_crops,test
ZW51RUE,data/raw/plate_crops/white/ZW51RUE.png,ZW51RUE,7,uk_plate_original_crops,train
ZW54JDZ,data/raw/plate_crops/white/ZW54JDZ.png,ZW54JDZ,7,uk_plate_original_crops,train
ZW61ABR,data/raw/plate_crops/white/ZW61ABR.png,ZW61ABR,7,uk_plate_original_crops,train
ZW75MAO,data/raw/plate_crops/white/ZW75MAO.png,ZW75MAO,7,uk_plate_original_crops,train
ZW83LMO,data/raw/plate_crops/white/ZW83LMO.png,ZW83LMO,7,uk_plate_original_crops,train
ZX07PUP,data/raw/plate_crops/white/ZX07PUP.png,ZX07PUP,7,uk_plate_original_crops,train
ZX22DZP,data/raw/plate_crops/white/ZX22DZP.png,ZX22DZP,7,uk_plate_original_crops,val
ZX22PEW,data/raw/plate_crops/white/ZX22PEW.png,ZX22PEW,7,uk_plate_original_crops,train
ZX29JNT,data/raw/plate_crops/white/ZX29JNT.png,ZX29JNT,7,uk_plate_original_crops,train
ZX31YXA,data/raw/plate_crops/white/ZX31YXA.png,ZX31YXA,7,uk_plate_original_crops,train
ZX50AXV,data/raw/plate_crops/white/ZX50AXV.png,ZX50AXV,7,uk_plate_original_crops,train
ZX51PRC,data/raw/plate_crops/white/ZX51PRC.png,ZX51PRC,7,uk_plate_original_crops,test
ZX64GDD,data/raw/plate_crops/white/ZX64GDD.png,ZX64GDD,7,uk_plate_original_crops,train
ZX67BIJ,data/raw/plate_crops/white/ZX67BIJ.png,ZX67BIJ,7,uk_plate_original_crops,train
ZX69GDR,data/raw/plate_crops/white/ZX69GDR.png,ZX69GDR,7,uk_plate_original_crops,train
ZX70RJH,data/raw/plate_crops/white/ZX70RJH.png,ZX70RJH,7,uk_plate_original_crops,train
ZX72UUU,data/raw/plate_crops/white/ZX72UUU.png,ZX72UUU,7,uk_plate_original_crops,val
ZX73KNO,data/raw/plate_crops/white/ZX73KNO.png,ZX73KNO,7,uk_plate_original_crops,train
ZX76NHV,data/raw/plate_crops/white/ZX76NHV.png,ZX76NHV,7,uk_plate_original_crops,test
ZX77HUL,data/raw/plate_crops/white/ZX77HUL.png,ZX77HUL,7,uk_plate_original_crops,train
ZX79HYL,data/raw/plate_crops/white/ZX79HYL.png,ZX79HYL,7,uk_plate_original_crops,train
ZX81NUR,data/raw/plate_crops/white/ZX81NUR.png,ZX81NUR,7,uk_plate_original_crops,train
ZX87DFG,data/raw/plate_crops/white/ZX87DFG.png,ZX87DFG,7,uk_plate_original_crops,train
ZX90MVJ,data/raw/plate_crops/white/ZX90MVJ.png,ZX90MVJ,7,uk_plate_original_crops,test
ZX92NFZ,data/raw/plate_crops/white/ZX92NFZ.png,ZX92NFZ,7,uk_plate_original_crops,train
ZX93XUF,data/raw/plate_crops/white/ZX93XUF.png,ZX93XUF,7,uk_plate_original_crops,train
ZX99FDL,data/raw/plate_crops/white/ZX99FDL.png,ZX99FDL,7,uk_plate_original_crops,train
ZY02SWE,data/raw/plate_crops/white/ZY02SWE.png,ZY02SWE,7,uk_plate_original_crops,train
ZY06FDS,data/raw/plate_crops/white/ZY06FDS.png,ZY06FDS,7,uk_plate_original_crops,train
ZY11IMU,data/raw/plate_crops/white/ZY11IMU.png,ZY11IMU,7,uk_plate_original_crops,test
ZY17WUY,data/raw/plate_crops/white/ZY17WUY.png,ZY17WUY,7,uk_plate_original_crops,val
ZY20MDJ,data/raw/plate_crops/white/ZY20MDJ.png,ZY20MDJ,7,uk_plate_original_crops,train
ZY23HIF,data/raw/plate_crops/white/ZY23HIF.png,ZY23HIF,7,uk_plate_original_crops,val
ZY25FTL,data/raw/plate_crops/white/ZY25FTL.png,ZY25FTL,7,uk_plate_original_crops,train
ZY27KFF,data/raw/plate_crops/white/ZY27KFF.png,ZY27KFF,7,uk_plate_original_crops,train
ZY29AYM,data/raw/plate_crops/white/ZY29AYM.png,ZY29AYM,7,uk_plate_original_crops,test
ZY44HZH,data/raw/plate_crops/white/ZY44HZH.png,ZY44HZH,7,uk_plate_original_crops,train
ZY45CHR,data/raw/plate_crops/white/ZY45CHR.png,ZY45CHR,7,uk_plate_original_crops,train
ZY55ESY,data/raw/plate_crops/white/ZY55ESY.png,ZY55ESY,7,uk_plate_original_crops,train
ZY63CLN,data/raw/plate_crops/white/ZY63CLN.png,ZY63CLN,7,uk_plate_original_crops,train
ZY65SYU,data/raw/plate_crops/white/ZY65SYU.png,ZY65SYU,7,uk_plate_original_crops,train
ZY72KIT,data/raw/plate_crops/white/ZY72KIT.png,ZY72KIT,7,uk_plate_original_crops,train
ZY80MGE,data/raw/plate_crops/white/ZY80MGE.png,ZY80MGE,7,uk_plate_original_crops,train
ZY84FHI,data/raw/plate_crops/white/ZY84FHI.png,ZY84FHI,7,uk_plate_original_crops,train
ZY87CIE,data/raw/plate_crops/white/ZY87CIE.png,ZY87CIE,7,uk_plate_original_crops,train
ZY92IKW,data/raw/plate_crops/white/ZY92IKW.png,ZY92IKW,7,uk_plate_original_crops,train
ZZ06LRO,data/raw/plate_crops/white/ZZ06LRO.png,ZZ06LRO,7,uk_plate_original_crops,train
ZZ08OUT,data/raw/plate_crops/white/ZZ08OUT.png,ZZ08OUT,7,uk_plate_original_crops,train
ZZ10CLG,data/raw/plate_crops/white/ZZ10CLG.png,ZZ10CLG,7,uk_plate_original_crops,train
ZZ11YVY,data/raw/plate_crops/white/ZZ11YVY.png,ZZ11YVY,7,uk_plate_original_crops,train
ZZ25WBB,data/raw/plate_crops/white/ZZ25WBB.png,ZZ25WBB,7,uk_plate_original_crops,train
ZZ29EAF,data/raw/plate_crops/white/ZZ29EAF.png,ZZ29EAF,7,uk_plate_original_crops,train
ZZ35IXA,data/raw/plate_crops/white/ZZ35IXA.png,ZZ35IXA,7,uk_plate_original_crops,test
ZZ35JTF,data/raw/plate_crops/white/ZZ35JTF.png,ZZ35JTF,7,uk_plate_original_crops,train
ZZ35VHO,data/raw/plate_crops/white/ZZ35VHO.png,ZZ35VHO,7,uk_plate_original_crops,train
ZZ40XLH,data/raw/plate_crops/white/ZZ40XLH.png,ZZ40XLH,7,uk_plate_original_crops,train
ZZ45MDQ,data/raw/plate_crops/white/ZZ45MDQ.png,ZZ45MDQ,7,uk_plate_original_crops,train
ZZ48BTT,data/raw/plate_crops/white/ZZ48BTT.png,ZZ48BTT,7,uk_plate_original_crops,train
ZZ58QTW,data/raw/plate_crops/white/ZZ58QTW.png,ZZ58QTW,7,uk_plate_original_crops,test
ZZ58ZBF,data/raw/plate_crops/white/ZZ58ZBF.png,ZZ58ZBF,7,uk_plate_original_crops,train
ZZ59FUL,data/raw/plate_crops/white/ZZ59FUL.png,ZZ59FUL,7,uk_plate_original_crops,train
ZZ62YYJ,data/raw/plate_crops/white/ZZ62YYJ.png,ZZ62YYJ,7,uk_plate_original_crops,train
ZZ71EKA,data/raw/plate_crops/white/ZZ71EKA.png,ZZ71EKA,7,uk_plate_original_crops,train
ZZ81SNO,data/raw/plate_crops/white/ZZ81SNO.png,ZZ81SNO,7,uk_plate_original_crops,train
AA04QZH,data/raw/plate_crops/yellow/AA04QZH.png,AA04QZH,7,uk_plate_original_crops,train
AA05UFK,data/raw/plate_crops/yellow/AA05UFK.png,AA05UFK,7,uk_plate_original_crops,train
AA08KCK,data/raw/plate_crops/yellow/AA08KCK.png,AA08KCK,7,uk_plate_original_crops,train
AA17KBN,data/raw/plate_crops/yellow/AA17KBN.png,AA17KBN,7,uk_plate_original_crops,train
AA19BBE,data/raw/plate_crops/yellow/AA19BBE.png,AA19BBE,7,uk_plate_original_crops,train
AA20RQO,data/raw/plate_crops/yellow/AA20RQO.png,AA20RQO,7,uk_plate_original_crops,train
AA23LML,data/raw/plate_crops/yellow/AA23LML.png,AA23LML,7,uk_plate_original_crops,train
AA29SVL,data/raw/plate_crops/yellow/AA29SVL.png,AA29SVL,7,uk_plate_original_crops,train
AA31TCM,data/raw/plate_crops/yellow/AA31TCM.png,AA31TCM,7,uk_plate_original_crops,train
AA35DEL,data/raw/plate_crops/yellow/AA35DEL.png,AA35DEL,7,uk_plate_original_crops,train
AA38RUF,data/raw/plate_crops/yellow/AA38RUF.png,AA38RUF,7,uk_plate_original_crops,train
AA44WOZ,data/raw/plate_crops/yellow/AA44WOZ.png,AA44WOZ,7,uk_plate_original_crops,train
AA49ONU,data/raw/plate_crops/yellow/AA49ONU.png,AA49ONU,7,uk_plate_original_crops,train
AA59SXA,data/raw/plate_crops/yellow/AA59SXA.png,AA59SXA,7,uk_plate_original_crops,train
AA67BYE,data/raw/plate_crops/yellow/AA67BYE.png,AA67BYE,7,uk_plate_original_crops,train
AA78NQU,data/raw/plate_crops/yellow/AA78NQU.png,AA78NQU,7,uk_plate_original_crops,val
AA82KQH,data/raw/plate_crops/yellow/AA82KQH.png,AA82KQH,7,uk_plate_original_crops,val
AA89APN,data/raw/plate_crops/yellow/AA89APN.png,AA89APN,7,uk_plate_original_crops,val
AA90ZED,data/raw/plate_crops/yellow/AA90ZED.png,AA90ZED,7,uk_plate_original_crops,train
AB07VIS,data/raw/plate_crops/yellow/AB07VIS.png,AB07VIS,7,uk_plate_original_crops,train
AB22GRG,data/raw/plate_crops/yellow/AB22GRG.png,AB22GRG,7,uk_plate_original_crops,train
AB28WWR,data/raw/plate_crops/yellow/AB28WWR.png,AB28WWR,7,uk_plate_original_crops,test
AB29VAH,data/raw/plate_crops/yellow/AB29VAH.png,AB29VAH,7,uk_plate_original_crops,test
AB34PSE,data/raw/plate_crops/yellow/AB34PSE.png,AB34PSE,7,uk_plate_original_crops,train
AB35SJJ,data/raw/plate_crops/yellow/AB35SJJ.png,AB35SJJ,7,uk_plate_original_crops,train
AB44IWI,data/raw/plate_crops/yellow/AB44IWI.png,AB44IWI,7,uk_plate_original_crops,train
AB49QMF,data/raw/plate_crops/yellow/AB49QMF.png,AB49QMF,7,uk_plate_original_crops,val
AB56VFT,data/raw/plate_crops/yellow/AB56VFT.png,AB56VFT,7,uk_plate_original_crops,train
AB64EMG,data/raw/plate_crops/yellow/AB64EMG.png,AB64EMG,7,uk_plate_original_crops,train
AB70NUE,data/raw/plate_crops/yellow/AB70NUE.png,AB70NUE,7,uk_plate_original_crops,train
AB72NBJ,data/raw/plate_crops/yellow/AB72NBJ.png,AB72NBJ,7,uk_plate_original_crops,train
AB74GTX,data/raw/plate_crops/yellow/AB74GTX.png,AB74GTX,7,uk_plate_original_crops,train
AB77KNF,data/raw/plate_crops/yellow/AB77KNF.png,AB77KNF,7,uk_plate_original_crops,train
AB81ZMN,data/raw/plate_crops/yellow/AB81ZMN.png,AB81ZMN,7,uk_plate_original_crops,train
AB85LQZ,data/raw/plate_crops/yellow/AB85LQZ.png,AB85LQZ,7,uk_plate_original_crops,train
AB87LUZ,data/raw/plate_crops/yellow/AB87LUZ.png,AB87LUZ,7,uk_plate_original_crops,train
AB98HYP,data/raw/plate_crops/yellow/AB98HYP.png,AB98HYP,7,uk_plate_original_crops,train
AB99ZYX,data/raw/plate_crops/yellow/AB99ZYX.png,AB99ZYX,7,uk_plate_original_crops,train
AC06UPC,data/raw/plate_crops/yellow/AC06UPC.png,AC06UPC,7,uk_plate_original_crops,train
AC16RNY,data/raw/plate_crops/yellow/AC16RNY.png,AC16RNY,7,uk_plate_original_crops,train
AC17SYF,data/raw/plate_crops/yellow/AC17SYF.png,AC17SYF,7,uk_plate_original_crops,train
AC39THX,data/raw/plate_crops/yellow/AC39THX.png,AC39THX,7,uk_plate_original_crops,train
AC40FJI,data/raw/plate_crops/yellow/AC40FJI.png,AC40FJI,7,uk_plate_original_crops,train
AC43AOB,data/raw/plate_crops/yellow/AC43AOB.png,AC43AOB,7,uk_plate_original_crops,val
AC48BVV,data/raw/plate_crops/yellow/AC48BVV.png,AC48BVV,7,uk_plate_original_crops,train
AC50CZK,data/raw/plate_crops/yellow/AC50CZK.png,AC50CZK,7,uk_plate_original_crops,train
AC50SLX,data/raw/plate_crops/yellow/AC50SLX.png,AC50SLX,7,uk_plate_original_crops,train
AC50ZSD,data/raw/plate_crops/yellow/AC50ZSD.png,AC50ZSD,7,uk_plate_original_crops,train
AC51ZOW,data/raw/plate_crops/yellow/AC51ZOW.png,AC51ZOW,7,uk_plate_original_crops,train
AC54EUD,data/raw/plate_crops/yellow/AC54EUD.png,AC54EUD,7,uk_plate_original_crops,train
AC54YIM,data/raw/plate_crops/yellow/AC54YIM.png,AC54YIM,7,uk_plate_original_crops,train
AC64HKD,data/raw/plate_crops/yellow/AC64HKD.png,AC64HKD,7,uk_plate_original_crops,train
AC76FFA,data/raw/plate_crops/yellow/AC76FFA.png,AC76FFA,7,uk_plate_original_crops,train
AC82YEQ,data/raw/plate_crops/yellow/AC82YEQ.png,AC82YEQ,7,uk_plate_original_crops,train
AC85FWT,data/raw/plate_crops/yellow/AC85FWT.png,AC85FWT,7,uk_plate_original_crops,train
AC86HBL,data/raw/plate_crops/yellow/AC86HBL.png,AC86HBL,7,uk_plate_original_crops,train
AC90XRW,data/raw/plate_crops/yellow/AC90XRW.png,AC90XRW,7,uk_plate_original_crops,train
AD04KWZ,data/raw/plate_crops/yellow/AD04KWZ.png,AD04KWZ,7,uk_plate_original_crops,train
AD17LOZ,data/raw/plate_crops/yellow/AD17LOZ.png,AD17LOZ,7,uk_plate_original_crops,val
AD38TUJ,data/raw/plate_crops/yellow/AD38TUJ.png,AD38TUJ,7,uk_plate_original_crops,train
AD43AJD,data/raw/plate_crops/yellow/AD43AJD.png,AD43AJD,7,uk_plate_original_crops,train
AD47ULO,data/raw/plate_crops/yellow/AD47ULO.png,AD47ULO,7,uk_plate_original_crops,val
AD49QLU,data/raw/plate_crops/yellow/AD49QLU.png,AD49QLU,7,uk_plate_original_crops,train
AD52NOE,data/raw/plate_crops/yellow/AD52NOE.png,AD52NOE,7,uk_plate_original_crops,train
AD65UCR,data/raw/plate_crops/yellow/AD65UCR.png,AD65UCR,7,uk_plate_original_crops,test
AD70QTO,data/raw/plate_crops/yellow/AD70QTO.png,AD70QTO,7,uk_plate_original_crops,train
AD77FXZ,data/raw/plate_crops/yellow/AD77FXZ.png,AD77FXZ,7,uk_plate_original_crops,train
AD79EZB,data/raw/plate_crops/yellow/AD79EZB.png,AD79EZB,7,uk_plate_original_crops,train
AD81MQM,data/raw/plate_crops/yellow/AD81MQM.png,AD81MQM,7,uk_plate_original_crops,test
AD87MSW,data/raw/plate_crops/yellow/AD87MSW.png,AD87MSW,7,uk_plate_original_crops,train
AE17PVH,data/raw/plate_crops/yellow/AE17PVH.png,AE17PVH,7,uk_plate_original_crops,train
AE17QOE,data/raw/plate_crops/yellow/AE17QOE.png,AE17QOE,7,uk_plate_original_crops,train
AE18RDK,data/raw/plate_crops/yellow/AE18RDK.png,AE18RDK,7,uk_plate_original_crops,train
AE37GLV,data/raw/plate_crops/yellow/AE37GLV.png,AE37GLV,7,uk_plate_original_crops,train
AE37QOC,data/raw/plate_crops/yellow/AE37QOC.png,AE37QOC,7,uk_plate_original_crops,val
AE39ZZY,data/raw/plate_crops/yellow/AE39ZZY.png,AE39ZZY,7,uk_plate_original_crops,train
AE41NRA,data/raw/plate_crops/yellow/AE41NRA.png,AE41NRA,7,uk_plate_original_crops,train
AE43PGE,data/raw/plate_crops/yellow/AE43PGE.png,AE43PGE,7,uk_plate_original_crops,train
AE50SRI,data/raw/plate_crops/yellow/AE50SRI.png,AE50SRI,7,uk_plate_original_crops,train
AE52NJQ,data/raw/plate_crops/yellow/AE52NJQ.png,AE52NJQ,7,uk_plate_original_crops,train
AE60PXD,data/raw/plate_crops/yellow/AE60PXD.png,AE60PXD,7,uk_plate_original_crops,train
AE65CPX,data/raw/plate_crops/yellow/AE65CPX.png,AE65CPX,7,uk_plate_original_crops,train
AE84KSA,data/raw/plate_crops/yellow/AE84KSA.png,AE84KSA,7,uk_plate_original_crops,train
AE86BLQ,data/raw/plate_crops/yellow/AE86BLQ.png,AE86BLQ,7,uk_plate_original_crops,train
AE95BYQ,data/raw/plate_crops/yellow/AE95BYQ.png,AE95BYQ,7,uk_plate_original_crops,test
AE99UVQ,data/raw/plate_crops/yellow/AE99UVQ.png,AE99UVQ,7,uk_plate_original_crops,train
AF18ISO,data/raw/plate_crops/yellow/AF18ISO.png,AF18ISO,7,uk_plate_original_crops,train
AF18WGY,data/raw/plate_crops/yellow/AF18WGY.png,AF18WGY,7,uk_plate_original_crops,val
AF21QXZ,data/raw/plate_crops/yellow/AF21QXZ.png,AF21QXZ,7,uk_plate_original_crops,train
AF22CPW,data/raw/plate_crops/yellow/AF22CPW.png,AF22CPW,7,uk_plate_original_crops,train
AF27JIN,data/raw/plate_crops/yellow/AF27JIN.png,AF27JIN,7,uk_plate_original_crops,train
AF27ZVC,data/raw/plate_crops/yellow/AF27ZVC.png,AF27ZVC,7,uk_plate_original_crops,train
AF45YYW,data/raw/plate_crops/yellow/AF45YYW.png,AF45YYW,7,uk_plate_original_crops,train
AF53KIP,data/raw/plate_crops/yellow/AF53KIP.png,AF53KIP,7,uk_plate_original_crops,train
AF53NCK,data/raw/plate_crops/yellow/AF53NCK.png,AF53NCK,7,uk_plate_original_crops,test
AF64LRU,data/raw/plate_crops/yellow/AF64LRU.png,AF64LRU,7,uk_plate_original_crops,train
AF66IEK,data/raw/plate_crops/yellow/AF66IEK.png,AF66IEK,7,uk_plate_original_crops,train
AF78CPV,data/raw/plate_crops/yellow/AF78CPV.png,AF78CPV,7,uk_plate_original_crops,train
AG04VQB,data/raw/plate_crops/yellow/AG04VQB.png,AG04VQB,7,uk_plate_original_crops,train
AG05NBI,data/raw/plate_crops/yellow/AG05NBI.png,AG05NBI,7,uk_plate_original_crops,test
AG11GEU,data/raw/plate_crops/yellow/AG11GEU.png,AG11GEU,7,uk_plate_original_crops,train
AG14AWM,data/raw/plate_crops/yellow/AG14AWM.png,AG14AWM,7,uk_plate_original_crops,train
AG14LLB,data/raw/plate_crops/yellow/AG14LLB.png,AG14LLB,7,uk_plate_original_crops,train
AG26FGB,data/raw/plate_crops/yellow/AG26FGB.png,AG26FGB,7,uk_plate_original_crops,train
AG30AEY,data/raw/plate_crops/yellow/AG30AEY.png,AG30AEY,7,uk_plate_original_crops,train
AG66DOB,data/raw/plate_crops/yellow/AG66DOB.png,AG66DOB,7,uk_plate_original_crops,train
AG69TBO,data/raw/plate_crops/yellow/AG69TBO.png,AG69TBO,7,uk_plate_original_crops,train
AG72EEC,data/raw/plate_crops/yellow/AG72EEC.png,AG72EEC,7,uk_plate_original_crops,val
AG74YWX,data/raw/plate_crops/yellow/AG74YWX.png,AG74YWX,7,uk_plate_original_crops,train
AG76JKZ,data/raw/plate_crops/yellow/AG76JKZ.png,AG76JKZ,7,uk_plate_original_crops,train
AG79PRR,data/raw/plate_crops/yellow/AG79PRR.png,AG79PRR,7,uk_plate_original_crops,val
AG79QZA,data/raw/plate_crops/yellow/AG79QZA.png,AG79QZA,7,uk_plate_original_crops,train
AG80PGA,data/raw/plate_crops/yellow/AG80PGA.png,AG80PGA,7,uk_plate_original_crops,train
AG82BYN,data/raw/plate_crops/yellow/AG82BYN.png,AG82BYN,7,uk_plate_original_crops,train
AG82CWA,data/raw/plate_crops/yellow/AG82CWA.png,AG82CWA,7,uk_plate_original_crops,train
